Video analysis detailed log

Face Model	General
Calibration	Continuous
Start time	1/11/2023 17:19:10.229
Filename	C:\Charles-Pension\Session-11212022\22-12\PC7-22-12-2022-12-58-54.mp4
Frame rate	6.846226543

Age	Gender
27.000000000	Female


Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Valence	Arousal	Stimulus	Event Marker
00:00:00.000	0.938878200	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.370550000	No Stimulus	No Event Marker
00:00:00.146	0.931390000	0.000000000	0.000376658	0.000000000	0.000000000	0.000000000	0.000027512	-0.000376658	0.371997300	No Stimulus	No Event Marker
00:00:00.292	0.924412300	0.000000000	0.000243171	0.001532814	0.000000000	0.000000000	0.000027883	-0.001532814	0.371997300	No Stimulus	No Event Marker
00:00:00.438	0.922330600	0.000000000	0.000156991	0.002664744	0.001893708	0.000000000	0.000018001	-0.002664744	0.371196300	No Stimulus	No Event Marker
00:00:00.584	0.923549300	0.000000000	0.000101354	0.002847575	0.003710905	0.000000000	0.000011621	-0.002847575	0.369993600	No Stimulus	No Event Marker
00:00:00.730	0.921171500	0.000000000	0.000065434	0.001838396	0.037320410	0.000138848	0.000007503	-0.001838396	0.368710500	No Stimulus	No Event Marker
00:00:00.876	0.864073000	0.000670911	0.074144040	0.001186870	0.027025480	0.000089640	0.000004844	-0.073473130	0.367233900	No Stimulus	No Event Marker
00:00:01.022	0.814072200	0.000433141	0.143487500	0.000766244	0.017447660	0.000057872	0.000003127	-0.143054300	0.365132800	No Stimulus	No Event Marker
00:00:01.168	0.851956800	0.001986214	0.092635590	0.004879394	0.043189700	0.000106845	0.000002019	-0.090649380	0.362871000	No Stimulus	No Event Marker
00:00:01.314	0.757995100	0.002081388	0.059805610	0.009816357	0.209576900	0.000344749	0.000001303	-0.057724220	0.359996300	No Stimulus	No Event Marker
00:00:01.460	0.730534000	0.005068151	0.038610530	0.013497310	0.273700200	0.000636025	0.000000841	-0.033542380	0.357625700	No Stimulus	No Event Marker
00:00:01.606	0.778247800	0.004340804	0.024926980	0.011977210	0.224067200	0.000757315	0.000000543	-0.020586180	0.354868000	No Stimulus	No Event Marker
00:00:01.752	0.825340400	0.002802426	0.016092880	0.012593190	0.159754400	0.000768926	0.000000351	-0.013290450	0.352025400	No Stimulus	No Event Marker
00:00:01.898	0.866269300	0.001809248	0.010389570	0.010181200	0.103137500	0.000597863	0.000000226	-0.008580321	0.348845500	No Stimulus	No Event Marker
00:00:02.044	0.880371300	0.001168051	0.013295390	0.006572986	0.066585650	0.000385981	0.000213719	-0.012127340	0.346191300	No Stimulus	No Event Marker
00:00:02.190	0.902813000	0.000754095	0.010255560	0.004243525	0.042987750	0.000249190	0.000186011	-0.009501470	0.343952400	No Stimulus	No Event Marker
00:00:02.337	0.894217800	0.000486844	0.041253060	0.002739622	0.027752910	0.000160877	0.000120089	-0.040766210	0.343099500	No Stimulus	No Event Marker
00:00:02.483	0.905290000	0.000314307	0.034874450	0.001768701	0.017917290	0.000160367	0.000104324	-0.034560140	0.342522400	No Stimulus	No Event Marker
00:00:02.629	0.912826800	0.000202917	0.025637510	0.001839961	0.011567420	0.000133756	0.000067352	-0.025434590	0.341265600	No Stimulus	No Event Marker
00:00:02.775	0.890012000	0.002254099	0.016551590	0.003164721	0.056079570	0.000842175	0.000043482	-0.014297490	0.340664700	No Stimulus	No Event Marker
00:00:02.921	0.857538800	0.002528845	0.010685720	0.005105261	0.107771400	0.001180479	0.000028072	-0.008156872	0.340014000	No Stimulus	No Event Marker
00:00:03.067	0.882590500	0.001632624	0.006898704	0.008613339	0.081049980	0.000985166	0.000018123	-0.006980715	0.338650700	No Stimulus	No Event Marker
00:00:03.213	0.886121000	0.001054023	0.004453807	0.010914990	0.092091820	0.000719302	0.000011701	-0.009860972	0.336899800	No Stimulus	No Event Marker
00:00:03.359	0.883001800	0.000680478	0.002875381	0.012108020	0.104519300	0.000618167	0.000007554	-0.011427540	0.335169800	No Stimulus	No Event Marker
00:00:03.505	0.844891900	0.000439317	0.030911640	0.025065870	0.067477690	0.000399089	0.000138259	-0.030472320	0.333391200	No Stimulus	No Event Marker
00:00:03.651	0.827914600	0.000816825	0.053841670	0.031984190	0.043563630	0.000257652	0.000149377	-0.053024840	0.331393000	No Stimulus	No Event Marker
00:00:03.797	0.841670200	0.000527343	0.034760220	0.024416540	0.058004180	0.001372156	0.000096438	-0.034232870	0.329391800	No Stimulus	No Event Marker
00:00:03.943	0.849039700	0.001345407	0.022441210	0.015763330	0.059786060	0.002108998	0.000062260	-0.021095810	0.327202200	No Stimulus	No Event Marker
00:00:04.089	0.864747900	0.000868595	0.014488060	0.010176810	0.062278920	0.001888168	0.000040195	-0.013619460	0.324681200	No Stimulus	No Event Marker
00:00:04.235	0.874170200	0.000560766	0.009353502	0.006570158	0.065533700	0.001920361	0.000025950	-0.008792736	0.322490200	No Stimulus	No Event Marker
00:00:04.381	0.872167300	0.000362031	0.006038625	0.004241697	0.042308590	0.001587763	0.000016753	-0.005676595	0.320109400	No Stimulus	No Event Marker
00:00:04.528	0.732927800	0.000233727	0.247323500	0.002738442	0.027314450	0.001025061	0.000067023	-0.247089700	0.317077500	No Stimulus	No Event Marker
00:00:04.674	0.766806700	0.000150894	0.244537400	0.001767940	0.017634230	0.000661780	0.000121801	-0.244386500	0.313756300	No Stimulus	No Event Marker
00:00:04.820	0.820622700	0.000097418	0.161539300	0.001141383	0.011384670	0.000427246	0.000115852	-0.161441900	0.310246100	No Stimulus	No Event Marker
00:00:04.966	0.859131100	0.000062893	0.104289800	0.000736877	0.007349946	0.000275830	0.000119492	-0.104227000	0.306963300	No Stimulus	No Event Marker
00:00:05.112	0.884140600	0.000040604	0.079047220	0.000475729	0.004745130	0.000178076	0.000111504	-0.079006610	0.304131400	No Stimulus	No Event Marker
00:00:05.258	0.902256800	0.000026214	0.067929150	0.000307131	0.003063458	0.000212557	0.000071987	-0.067902940	0.301145300	No Stimulus	No Event Marker
00:00:05.404	0.922151600	0.000016924	0.043855110	0.000198284	0.001977771	0.000372862	0.000046475	-0.043838180	0.297999600	No Stimulus	No Event Marker
00:00:05.550	0.933577500	0.000010926	0.028312880	0.000128012	0.001276850	0.000240720	0.000030004	-0.028301950	0.295224000	No Stimulus	No Event Marker
