Video analysis detailed log

Face Model	General
Calibration	Continuous
Start time	1/5/2023 21:49:08.708
Filename	C:\Charles-Pension\Session-11212022\21-11\PC6-21-11-2022-16-39-12.mp4
Frame rate	6.564965843

Age	Gender
24.000000000	Female


Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Valence	Arousal	Stimulus	Event Marker
00:00:00.000	0.967335600	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.247500000	No Stimulus	No Event Marker
00:00:00.152	0.967260600	0.000000000	0.000000000	0.000700964	0.000094393	0.000000000	0.000104133	-0.000700964	0.247500000	No Stimulus	No Event Marker
00:00:00.304	0.927339700	0.000000000	0.002208053	0.004348289	0.001359418	0.000200221	0.000822471	-0.004348289	0.247500000	No Stimulus	No Event Marker
00:00:00.456	0.904729500	0.000000000	0.001399045	0.010179780	0.003854201	0.000231639	0.000521126	-0.010179780	0.247500000	No Stimulus	No Event Marker
00:00:00.609	0.859613700	0.000000000	0.010348240	0.027276390	0.006973419	0.000274297	0.000330191	-0.027276390	0.247500000	No Stimulus	No Event Marker
00:00:00.761	0.859505600	0.000000000	0.046257190	0.030961270	0.006043374	0.000173797	0.000209213	-0.046257190	0.247500000	No Stimulus	No Event Marker
00:00:00.913	0.868292700	0.000000000	0.048325700	0.030320350	0.008530229	0.000226786	0.000822419	-0.048325700	0.247500000	No Stimulus	No Event Marker
00:00:01.066	0.887113800	0.000000000	0.034361360	0.022616530	0.019394750	0.000504321	0.001217517	-0.034361360	0.247500000	No Stimulus	No Event Marker
00:00:01.218	0.883524800	0.000000000	0.054501010	0.034345350	0.025409490	0.000770704	0.000771432	-0.054501010	0.256321600	No Stimulus	No Event Marker
00:00:01.370	0.854260100	0.000197501	0.078975230	0.027514030	0.031208510	0.000602902	0.002833701	-0.078777730	0.269401800	No Stimulus	No Event Marker
00:00:01.523	0.799554600	0.000379528	0.161670400	0.017433180	0.045489620	0.000382005	0.002397422	-0.161290900	0.286358400	No Stimulus	No Event Marker
00:00:01.675	0.733383400	0.000855644	0.191359700	0.011045840	0.071868310	0.000497577	0.002593651	-0.190504000	0.299174500	No Stimulus	No Event Marker
00:00:01.827	0.681411400	0.002533393	0.182238300	0.006998759	0.093707920	0.000384262	0.004735799	-0.179704900	0.299174500	No Stimulus	No Event Marker
00:00:01.980	0.658354600	0.003697260	0.170848800	0.004434486	0.108914300	0.000351167	0.008793927	-0.167151600	0.299174500	No Stimulus	No Event Marker
00:00:02.132	0.637318900	0.003757099	0.170000700	0.002809737	0.102925200	0.000222503	0.009689612	-0.166243600	0.300439400	No Stimulus	No Event Marker
00:00:02.284	0.621007900	0.004108376	0.181267700	0.001780279	0.089557280	0.000166291	0.010806380	-0.177159300	0.300439400	No Stimulus	No Event Marker
00:00:02.437	0.617745000	0.004892902	0.200977400	0.001128003	0.068756180	0.000105364	0.012544500	-0.196084500	0.298258800	No Stimulus	No Event Marker
00:00:02.589	0.586608100	0.006404858	0.240543000	0.000714715	0.043564630	0.000066760	0.015231630	-0.234138100	0.293622800	No Stimulus	No Event Marker
00:00:02.741	0.573791600	0.007410147	0.243200700	0.000452850	0.036830620	0.000106293	0.013147400	-0.235790600	0.289094900	No Stimulus	No Event Marker
