Video analysis detailed log

Face Model	General
Calibration	Continuous
Start time	1/12/2023 11:56:32.855
Filename	C:\Charles-Pension\Session-11212022\28-11\PC7-28-11-2022-16-08-46.mp4
Frame rate	6.887314207

Age	Gender
29.000000000	Female


Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Valence	Arousal	Stimulus	Event Marker
00:00:00.000	0.904132000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.004333332	No Stimulus	No Event Marker
00:00:00.145	0.901908200	0.000000000	0.000000000	0.000025788	0.000000000	0.000000000	0.000000000	-0.000025788	0.004476275	No Stimulus	No Event Marker
00:00:00.290	0.903026500	0.000000517	0.000000000	0.000113695	0.000000000	0.000000000	0.000002923	-0.000113178	0.005047986	No Stimulus	No Event Marker
00:00:00.435	0.903521400	0.000000774	0.000000000	0.000228682	0.000375838	0.000000000	0.000001892	-0.000227908	0.007731518	No Stimulus	No Event Marker
00:00:00.580	0.905426000	0.000001572	0.000000000	0.000360315	0.000578741	0.000000000	0.000001225	-0.000358744	0.015577360	No Stimulus	No Event Marker
00:00:00.725	0.903920500	0.000001113	0.000000000	0.000404359	0.001203663	0.000000000	0.000000793	-0.000403246	0.016833430	No Stimulus	No Event Marker
00:00:00.871	0.892119800	0.000000721	0.013502320	0.000261737	0.001343202	0.000000000	0.000000513	-0.013501600	0.016833430	No Stimulus	No Event Marker
00:00:01.016	0.886258800	0.000010229	0.018828550	0.000169419	0.005006943	0.000251634	0.000000332	-0.018818320	0.016016750	No Stimulus	No Event Marker
00:00:01.161	0.895880500	0.000020551	0.012187500	0.000109663	0.004552135	0.000162879	0.000007298	-0.012166950	0.015140910	No Stimulus	No Event Marker
00:00:01.306	0.891269000	0.000027530	0.012408370	0.000070984	0.002946543	0.000144157	0.000106197	-0.012380840	0.014247250	No Stimulus	No Event Marker
00:00:01.451	0.899833300	0.000044877	0.008031790	0.000045947	0.001907263	0.000101913	0.000099052	-0.007986913	0.013308000	No Stimulus	No Event Marker
00:00:01.597	0.690169900	0.000065311	0.177325700	0.000029741	0.001234548	0.000065967	0.000513741	-0.177260400	0.012378930	No Stimulus	No Event Marker
00:00:01.742	0.764836300	0.000049621	0.114780800	0.000019251	0.000799109	0.000042700	0.000338127	-0.114731200	0.011494020	No Stimulus	No Event Marker
00:00:01.887	0.817458200	0.000035428	0.074296250	0.000012461	0.000776911	0.000463071	0.000218866	-0.074260820	0.011494020	No Stimulus	No Event Marker
00:00:02.032	0.856920200	0.000040033	0.048091080	0.000111073	0.003812936	0.001363872	0.000141669	-0.048051040	0.048770630	No Stimulus	No Event Marker
00:00:02.177	0.879430800	0.000040575	0.031128790	0.000275089	0.006098593	0.001828019	0.000091701	-0.031088210	0.092745240	No Stimulus	No Event Marker
00:00:02.323	0.895867800	0.000037146	0.020149290	0.000242600	0.010817590	0.002676668	0.000059357	-0.020112150	0.139661800	No Stimulus	No Event Marker
00:00:02.468	0.895243500	0.000046964	0.013042400	0.000157032	0.009312077	0.002068461	0.000038421	-0.012995430	0.139949300	No Stimulus	No Event Marker
00:00:02.613	0.895894500	0.000060623	0.008442189	0.000160285	0.007040463	0.001620998	0.000024869	-0.008381565	0.142209700	No Stimulus	No Event Marker
00:00:02.758	0.757420100	0.000043771	0.133924000	0.000103750	0.004557208	0.001049252	0.000535330	-0.133880300	0.142209700	No Stimulus	No Event Marker
00:00:02.903	0.721410500	0.000033595	0.165626300	0.000067156	0.002949827	0.000679169	0.000654214	-0.165592700	0.137250900	No Stimulus	No Event Marker
00:00:03.049	0.759524200	0.000031025	0.133326800	0.000043470	0.001909388	0.000439618	0.000665233	-0.133295800	0.130780300	No Stimulus	No Event Marker
00:00:03.194	0.791753800	0.000025326	0.099050820	0.000028137	0.001235924	0.000284559	0.000566170	-0.099025500	0.123318100	No Stimulus	No Event Marker
00:00:03.339	0.816396200	0.000016393	0.082662230	0.000018213	0.000799999	0.000184192	0.000472576	-0.082645840	0.115290200	No Stimulus	No Event Marker
00:00:03.484	0.842587100	0.000011121	0.053506280	0.000011789	0.001387353	0.000131042	0.000305893	-0.053495160	0.107187600	No Stimulus	No Event Marker
00:00:03.629	0.851328800	0.000007198	0.049870950	0.000007631	0.000898017	0.000230365	0.000213939	-0.049863760	0.099776480	No Stimulus	No Event Marker
00:00:03.775	0.859393700	0.000004659	0.042357290	0.000004939	0.001315518	0.000160858	0.000142555	-0.042352630	0.092837250	No Stimulus	No Event Marker
00:00:03.920	0.677646800	0.000003016	0.211750000	0.000015617	0.000851519	0.000104121	0.000573202	-0.211746900	0.086320740	No Stimulus	No Event Marker
00:00:04.065	0.752797800	0.000001952	0.137063200	0.000205727	0.001164301	0.000067396	0.000371027	-0.137061300	0.080456840	No Stimulus	No Event Marker
00:00:04.210	0.803762500	0.000001264	0.088719410	0.000215578	0.006440273	0.000252123	0.000240161	-0.088718150	0.078683880	No Stimulus	No Event Marker
00:00:04.355	0.842819100	0.000000818	0.057427020	0.000184019	0.015479970	0.000238380	0.000155454	-0.057426200	0.078683880	No Stimulus	No Event Marker
00:00:04.501	0.858426300	0.000007665	0.037171830	0.000297415	0.028684420	0.001465309	0.000100623	-0.037164160	0.132232500	No Stimulus	No Event Marker
00:00:04.646	0.862756700	0.000012263	0.024060880	0.000302496	0.034270610	0.003105340	0.000065132	-0.024048620	0.178282500	No Stimulus	No Event Marker
00:00:04.791	0.857996000	0.000013427	0.015574320	0.000464158	0.036897280	0.003941133	0.000042159	-0.015560890	0.215850200	No Stimulus	No Event Marker
00:00:04.936	0.843338800	0.000015765	0.010081080	0.000685580	0.037411210	0.003925845	0.000027289	-0.010065310	0.243659600	No Stimulus	No Event Marker
00:00:05.081	0.843613300	0.000033118	0.006525360	0.000740011	0.040293340	0.003858430	0.000017664	-0.006492241	0.261247900	No Stimulus	No Event Marker
00:00:05.227	0.853610200	0.000021711	0.004223788	0.000853416	0.027587610	0.004036722	0.000011434	-0.004202077	0.267199700	No Stimulus	No Event Marker
