Video analysis detailed log

Face Model	General
Calibration	Continuous
Start time	1/12/2023 02:44:05.051
Filename	C:\Charles-Pension\Session-11212022\24-11\PC13-24-11-2022-15-58-36.mp4
Frame rate	6.970524717

Age	Gender
35.000000000	Male


Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Valence	Arousal	Stimulus	Event Marker
00:00:00.000	0.955398400	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.343504200	No Stimulus	No Event Marker
00:00:00.143	0.957166700	0.000004492	0.002132915	0.000000000	0.000000000	0.000357389	0.000001868	-0.002128423	0.343504200	No Stimulus	No Event Marker
00:00:00.286	0.962374900	0.000005070	0.003410155	0.000000000	0.000000000	0.000467342	0.000001216	-0.003405085	0.343114000	No Stimulus	No Event Marker
00:00:00.430	0.965938300	0.000005497	0.005351963	0.000000000	0.000000000	0.000584366	0.000000791	-0.005346466	0.342541400	No Stimulus	No Event Marker
00:00:00.573	0.967318200	0.000006327	0.008447534	0.000000000	0.000000000	0.000857670	0.000004425	-0.008441208	0.341814700	No Stimulus	No Event Marker
00:00:00.717	0.945386800	0.000009419	0.056796000	0.000000000	0.000000000	0.000558050	0.000016482	-0.056786590	0.340003200	No Stimulus	No Event Marker
00:00:00.860	0.935087300	0.000011461	0.052146400	0.001039555	0.001609594	0.000363100	0.000199706	-0.052134940	0.336928500	No Stimulus	No Event Marker
00:00:01.004	0.924276600	0.000096815	0.033929460	0.000705704	0.013819680	0.000236254	0.000129940	-0.033832650	0.333205900	No Stimulus	No Event Marker
00:00:01.147	0.855032700	0.000213209	0.022076470	0.000638551	0.071767990	0.000153720	0.000225437	-0.021863260	0.329795700	No Stimulus	No Event Marker
00:00:01.291	0.855856500	0.000352147	0.014364220	0.001033118	0.051836880	0.000100019	0.000390715	-0.014012080	0.326734100	No Stimulus	No Event Marker
00:00:01.434	0.829385400	0.000594730	0.009346195	0.001713807	0.033728070	0.000065078	0.000455862	-0.008751466	0.324224000	No Stimulus	No Event Marker
00:00:01.578	0.839226800	0.000645948	0.006081176	0.001115102	0.021945430	0.000042344	0.000345460	-0.005435227	0.321100600	No Stimulus	No Event Marker
00:00:01.721	0.846922400	0.000548039	0.009133255	0.000804538	0.014278970	0.000027551	0.000273120	-0.008585216	0.317446300	No Stimulus	No Event Marker
00:00:01.864	0.823562600	0.000369244	0.041930020	0.000793138	0.009290722	0.000017926	0.000251219	-0.041560780	0.314528300	No Stimulus	No Event Marker
00:00:02.008	0.801746100	0.000520299	0.085168290	0.001673963	0.006045079	0.000011664	0.000271913	-0.084648000	0.312875700	No Stimulus	No Event Marker
00:00:02.151	0.834426500	0.000463893	0.076731000	0.001217818	0.003933278	0.000007589	0.000522607	-0.076267100	0.310443600	No Stimulus	No Event Marker
00:00:02.295	0.869709100	0.000301836	0.049925630	0.000806232	0.004762630	0.000004938	0.000682707	-0.049623790	0.307490300	No Stimulus	No Event Marker
00:00:02.438	0.859130100	0.000374755	0.042313370	0.001422802	0.072367880	0.000003213	0.000444209	-0.041938610	0.304324400	No Stimulus	No Event Marker
00:00:02.582	0.879440400	0.000604108	0.040236130	0.001384812	0.047086720	0.001549354	0.000289028	-0.039632020	0.301186500	No Stimulus	No Event Marker
00:00:02.725	0.862734400	0.000664588	0.094046770	0.000901039	0.030637340	0.001008099	0.000188058	-0.093382190	0.297634500	No Stimulus	No Event Marker
00:00:02.869	0.797154400	0.000632207	0.199497600	0.002443208	0.019934430	0.000655928	0.000646501	-0.198865400	0.294200000	No Stimulus	No Event Marker
00:00:03.012	0.740833000	0.001258570	0.214748700	0.009396473	0.012970490	0.000426785	0.000942909	-0.213490100	0.291353500	No Stimulus	No Event Marker
00:00:03.156	0.736279400	0.002089869	0.233051600	0.007239542	0.008439349	0.000277691	0.001093148	-0.230961800	0.289583800	No Stimulus	No Event Marker
00:00:03.299	0.664378200	0.002098815	0.307840800	0.007178283	0.005491129	0.000180682	0.001257017	-0.305742000	0.288996900	No Stimulus	No Event Marker
00:00:03.443	0.602926000	0.003316964	0.385217200	0.008505010	0.003572846	0.000117562	0.001152050	-0.381900200	0.288361300	No Stimulus	No Event Marker
00:00:03.586	0.519881100	0.006227790	0.493446500	0.007544861	0.002324700	0.000076493	0.003544794	-0.487218700	0.288226600	No Stimulus	No Event Marker
00:00:03.729	0.465124700	0.007886184	0.321064900	0.212087100	0.001512584	0.011060230	0.008528363	-0.313178700	0.287316900	No Stimulus	No Event Marker
00:00:03.873	0.503906800	0.008140793	0.208903300	0.216487000	0.000984175	0.009599973	0.077836410	-0.208346200	0.286913300	No Stimulus	No Event Marker
00:00:04.016	0.515987800	0.042846250	0.163854200	0.144955300	0.000640361	0.006246297	0.050644870	-0.121007900	0.286913300	No Stimulus	No Event Marker
