Video analysis detailed log

Face Model	General
Calibration	Continuous
Start time	11/18/2022 01:45:42.134
Filename	C:\Charles-Pension\Session-11112022\11-11\PC11-11-11-2022-12-14.mp4
Frame rate	6.070241061

Age	Gender
25.000000000	Male


Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Valence	Arousal	Stimulus	Event Marker
00:00:00.000	0.863275100	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.258258300	No Stimulus	No Event Marker
00:00:00.164	0.874452200	0.000000000	0.000975507	0.000105872	0.000000000	0.000000000	0.000008103	-0.000975507	0.258258300	No Stimulus	No Event Marker
00:00:00.329	0.882819400	0.000000000	0.001057198	0.000064633	0.000001822	0.000000000	0.000005842	-0.001057198	0.257390100	No Stimulus	No Event Marker
00:00:00.494	0.896441900	0.000000000	0.000645397	0.000217939	0.000001112	0.000001574	0.000014164	-0.000645397	0.255475900	No Stimulus	No Event Marker
00:00:00.658	0.916129900	0.000000000	0.000394001	0.000669501	0.000080194	0.000000961	0.000008647	-0.000669501	0.253937300	No Stimulus	No Event Marker
00:00:00.823	0.917830600	0.000169549	0.001734255	0.000408716	0.000121741	0.000023025	0.000104645	-0.001564706	0.250355200	No Stimulus	No Event Marker
00:00:00.988	0.930351400	0.000983799	0.001058726	0.000249513	0.000074320	0.000016839	0.000063884	-0.000074927	0.250355200	No Stimulus	No Event Marker
00:00:01.153	0.929600200	0.000990325	0.000646330	0.000152322	0.001214875	0.000032829	0.000039000	0.000343995	0.273801900	No Stimulus	No Event Marker
00:00:01.317	0.945159700	0.000604573	0.000394571	0.000103491	0.001687496	0.000037111	0.000023809	0.000210002	0.284299500	No Stimulus	No Event Marker
00:00:01.482	0.962056500	0.000369079	0.000240877	0.000063179	0.002040670	0.000027425	0.000014535	0.000128202	0.284299500	No Stimulus	No Event Marker
00:00:01.647	0.974285700	0.000225315	0.000147051	0.000674074	0.002551418	0.000016743	0.000008873	-0.000448759	0.283177900	No Stimulus	No Event Marker
00:00:01.812	0.982247200	0.000172964	0.000089771	0.002471244	0.001557587	0.000011590	0.000117403	-0.002298280	0.281655100	No Stimulus	No Event Marker
00:00:01.976	0.987768300	0.000105591	0.000054804	0.002881998	0.002552799	0.000233930	0.000071672	-0.002776407	0.279777500	No Stimulus	No Event Marker
00:00:02.141	0.990654100	0.000064461	0.000033456	0.003072876	0.003351902	0.000142810	0.000043754	-0.003008415	0.278364800	No Stimulus	No Event Marker
00:00:02.306	0.993086600	0.000039352	0.000020424	0.001875927	0.002046266	0.000087182	0.000026711	-0.001836575	0.276958400	No Stimulus	No Event Marker
00:00:02.471	0.986155300	0.000024024	0.000012469	0.001988607	0.001469026	0.000053223	0.000027175	-0.001964583	0.275692300	No Stimulus	No Event Marker
00:00:02.635	0.950316300	0.000159252	0.001765344	0.005303910	0.000896809	0.000032492	0.000222363	-0.005144658	0.275309400	No Stimulus	No Event Marker
